# i	 t	 x_true	 y_clipped	 x_declipped	 clipped_flag
75	0.0225112556278139	0.423892158359932	0.423892158359932	0.423892158359932	0
76	0.0228114057028514	0.416776060845815	0.416776060845815	0.416776060845815	0
77	0.0231115557778889	0.409935722639145	0.409935722639145	0.409935722639145	0
78	0.0234117058529265	0.403398843154748	0.403398843154748	0.403398843154748	0
79	0.023711855927964	0.397192421203001	0.397192421203001	0.397192421203001	0
80	0.0240120060030015	0.391342694185332	0.391342694185332	0.391342694185332	0
81	0.024312156078039	0.385875078983902	0.385875078983902	0.385875078983902	0
82	0.0246123061530765	0.380814114676995	0.380814114676995	0.380814114676995	0
83	0.0249124562281141	0.3761834072076	0.3761834072076	0.3761834072076	0
84	0.0252126063031516	0.372005576128291	0.372005576128291	0.372005576128291	0
85	0.0255127563781891	0.368302203540884	0.368302203540884	0.368302203540884	0
86	0.0258129064532266	0.365093785344459	0.365093785344459	0.365093785344459	0
87	0.0261130565282641	0.362399684900198	0.362399684900198	0.362399684900198	0
88	0.0264132066033016	0.36023808921607	0.36023808921607	0.36023808921607	0
89	0.0267133566783392	0.358625967748825	0.358625967748825	0.358625967748825	0
90	0.0270135067533767	0.357579033914884	0.357579033914884	0.357579033914884	0
91	0.0273136568284142	0.357111709395679	0.357111709395679	0.357111709395679	0
92	0.0276138069034517	0.357237091316811	0.357237091316811	0.357237091316811	0
93	0.0279139569784892	0.35796692237392	0.35796692237392	0.35796692237392	0
94	0.0282141070535268	0.359311563971659	0.359311563971659	0.359311563971659	0
95	0.0285142571285643	0.361279972435417	0.361279972435417	0.361279972435417	0
96	0.0288144072036018	0.36387967834859	0.36387967834859	0.36387967834859	0
